 ime,la ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-10-01 10:03:40.20,46.5776774,8.0011328,3714.821,0.65,-0.07,-0.23,1.579,2.144,0.25,336.45252,28.85551,3,19

2023-10-01 10:03:40.40,46.5776785,8.0011330,3714.830,0.65,0.01,-0.17,1.577,2.137,0.22,351.34540,23.50527,3,20

2023-10-01 10:03:40.60,46.5776794,8.0011327,3714.827,0.31,-0.35,-0.01,1.573,2.129,0.24,336.37984,30.27175,3,20

2023-10-01 10:03:40.80,46.5776798,8.0011314,3714.865,0.32,-0.21,0.06,1.571,2.125,0.28,336.37984,30.27291,3,20

2023-10-01 10:03:41.00,46.5776803,8.0011307,3714.872,0.20,-0.38,-0.24,1.572,2.121,0.30,336.37984,30.27436,3,20

2023-10-01 10:03:41.20,46.5776805,8.0011289,3715.019,0.17,-0.38,-0.56,1.571,2.117,0.30,321.20768,40.24041,3,19

2023-10-01 10:03:41.40,46.5776811,8.0011285,3715.038,0.59,-0.23,-0.10,1.569,2.115,0.29,331.53742,34.07723,3,19

2023-10-01 10:03:41.60,46.5776819,8.0011282,3715.049,0.57,0.08,-0.08,1.564,2.111,0.28,358.01736,20.39265,3,19

2023-10-01 10:03:41.80,46.5776829,8.0011280,3715.118,0.63,0.11,-0.18,1.558,2.107,0.29,4.47348,19.25019,3,19

2023-10-01 10:03:42.00,46.5776838,8.0011277,3715.175,0.45,-0.07,-0.22,1.552,2.106,0.33,359.72092,26.19656,3,19

2023-10-01 10:03:42.20,46.5776844,8.0011273,3715.151,0.37,-0.21,0.30,1.547,2.105,0.31,346.53884,28.52319,3,19

2023-10-01 10:03:42.40,46.5776851,8.0011263,3715.135,0.38,-0.46,0.12,1.547,2.104,0.27,335.19310,43.16029,3,19

2023-10-01 10:03:42.60,46.5776858,8.0011250,3715.079,0.38,-0.42,0.48,1.547,2.107,0.35,320.79762,34.06767,3,19

2023-10-01 10:03:42.80,46.5776862,8.0011244,3714.823,0.25,-0.42,1.14,1.547,2.107,0.34,320.79762,34.07095,3,19

2023-10-01 10:03:43.00,46.5776865,8.0011236,3714.753,-0.03,-0.13,0.12,1.547,2.108,0.26,320.79762,34.07162,3,17

2023-10-01 10:03:43.20,46.5776869,8.0011228,3714.844,0.21,-0.27,-0.42,1.546,2.108,0.33,320.79762,34.07306,3,17

2023-10-01 10:03:43.40,46.5776872,8.0011225,3714.913,0.12,-0.06,-0.36,1.545,2.110,0.35,320.79762,34.07408,3,17

2023-10-01 10:03:43.60,46.5776878,8.0011227,3715.007,0.36,0.13,-0.45,1.541,2.108,0.32,352.68468,31.38041,3,17

2023-10-01 10:03:43.80,46.5776881,8.0011224,3715.185,0.25,0.27,-0.44,1.539,2.110,0.30,352.68468,31.38208,3,18

2023-10-01 10:03:44.00,46.5776884,8.0011215,3715.359,0.29,-0.08,-0.13,1.535,2.110,0.34,349.51280,36.90550,3,18

2023-10-01 10:03:44.20,46.5776884,8.0011190,3715.619,0.25,-0.23,-0.11,1.528,2.106,0.31,349.51280,36.90637,3,19

2023-10-01 10:03:44.40,46.5776884,8.0011160,3715.879,0.18,-0.57,-0.26,1.523,2.103,0.25,311.52644,29.59503,3,19

2023-10-01 10:03:44.60,46.5776883,8.0011126,3716.204,0.31,-0.41,-0.62,1.521,2.101,0.32,311.52644,29.59749,3,19

2023-10-01 10:03:44.80,46.5776885,8.0011101,3716.502,0.18,-0.09,-0.34,1.517,2.097,0.32,311.52644,29.59868,3,19

2023-10-01 10:03:45.00,46.5776885,8.0011080,3716.817,0.36,0.05,-0.53,1.514,2.096,0.30,335.83028,34.13698,3,20

2023-10-01 10:03:45.20,46.5776888,8.0011060,3717.129,0.40,-0.07,-0.38,1.510,2.095,0.32,344.22292,28.67362,3,20

2023-10-01 10:03:45.40,46.5776888,8.0011033,3717.490,0.19,0.02,-0.32,1.504,2.090,0.30,344.22292,28.67481,3,20

2023-10-01 10:03:45.60,46.5776889,8.0011006,3717.737,0.29,-0.48,0.13,1.501,2.087,0.27,328.03054,36.75637,3,20

2023-10-01 10:03:45.80,46.5776887,8.0010977,3717.906,0.05,-0.22,0.20,1.497,2.081,0.25,328.03054,36.75711,3,21

2023-10-01 10:03:46.00,46.5776888,8.0010948,3718.102,0.29,-0.22,0.48,1.495,2.078,0.37,328.03054,36.75858,3,21

2023-10-01 10:03:46.20,46.5776888,8.0010924,3718.204,0.31,-0.18,0.44,1.493,2.075,0.27,328.87146,36.93911,3,20

2023-10-01 10:03:46.40,46.5776892,8.0010895,3718.324,0.25,-0.31,0.99,1.492,2.071,0.28,320.70456,43.65797,3,21

2023-10-01 10:03:46.60,46.5776889,8.0010869,3718.440,0.14,-0.15,-0.22,1.491,2.067,0.29,320.70456,43.65859,3,22

2023-10-01 10:03:46.80,46.5776890,8.0010850,3718.698,0.18,0.08,-0.31,1.492,2.068,0.42,320.70456,43.65944,3,22

2023-10-01 10:03:47.00,46.5776895,8.0010827,3719.119,0.31,-0.10,-0.81,1.495,2.067,0.38,320.70456,43.66124,3,22

2023-10-01 10:03:47.20,46.5776895,8.0010810,3719.407,0.06,-0.04,-0.68,1.494,2.065,0.34,320.70456,43.66265,3,22

2023-10-01 10:03:47.40,46.5776895,8.0010789,3719.658,0.51,0.04,-0.24,1.493,2.061,0.34,350.64156,29.38521,3,22

2023-10-01 10:03:47.60,46.5776901,8.0010776,3719.877,0.45,0.09,-0.39,1.491,2.057,0.31,2.50942,25.59507,3,21

2023-10-01 10:03:47.80,46.5776905,8.0010748,3720.268,0.39,-0.12,-0.34,1.488,2.050,0.31,353.58148,28.40304,3,21

2023-10-01 10:03:48.00,46.5776908,8.0010717,3720.614,0.20,-0.37,-0.29,1.486,2.047,0.25,336.43340,42.17546,3,21

2023-10-01 10:03:48.20,46.5776907,8.0010680,3720.918,0.09,-0.46,-0.15,1.484,2.037,0.22,306.28506,38.58147,3,21

2023-10-01 10:03:48.40,46.5776909,8.0010645,3721.194,0.47,-0.37,-0.13,1.483,2.029,0.29,315.62526,32.96144,3,20

2023-10-01 10:03:48.60,46.5776911,8.0010618,3721.429,0.40,0.07,-0.29,1.481,2.019,0.32,346.34908,28.77413,3,20

2023-10-01 10:03:48.80,46.5776916,8.0010598,3721.691,0.50,-0.01,-0.32,1.478,2.009,0.29,355.03996,20.14532,3,21

2023-10-01 10:03:49.00,46.5776922,8.0010576,3721.943,0.65,0.00,-0.22,1.475,2.000,0.29,358.19140,14.46286,3,21

2023-10-01 10:03:49.20,46.5776926,8.0010552,3722.214,0.28,0.02,-0.23,1.476,1.996,0.36,358.19140,14.46512,3,21

2023-10-01 10:03:49.40,46.5776926,8.0010528,3722.437,0.14,-0.17,-0.06,1.474,1.987,0.23,358.19140,14.46657,3,21

2023-10-01 10:03:49.60,46.5776928,8.0010506,3722.698,0.19,0.12,-0.37,1.470,1.977,0.30,358.19140,14.46926,3,21

2023-10-01 10:03:49.80,46.5776927,8.0010488,3722.970,0.00,0.01,-0.38,1.467,1.968,0.26,358.19140,14.47161,3,21

2023-10-01 10:03:50.00,46.5776927,8.0010469,3723.205,0.17,-0.08,0.00,1.464,1.959,0.26,358.19140,14.47326,3,21

2023-10-01 10:03:50.20,46.5776930,8.0010444,3723.432,0.23,-0.24,-0.12,1.462,1.952,0.24,358.19140,14.47545,3,21

2023-10-01 10:03:50.40,46.5776931,8.0010421,3723.683,0.17,-0.27,-0.59,1.460,1.945,0.24,352.92528,44.83572,3,20

2023-10-01 10:03:50.60,46.5776931,8.0010400,3723.940,0.10,0.20,-0.27,1.461,1.940,0.32,352.92528,44.83642,3,20

2023-10-01 10:03:50.80,46.5776929,8.0010391,3724.195,0.02,0.26,-0.47,1.459,1.934,0.22,352.92528,44.83751,3,20

2023-10-01 10:03:51.00,46.5776926,8.0010376,3724.444,-0.14,0.04,-0.35,1.461,1.930,0.34,352.92528,44.83827,3,20

2023-10-01 10:03:51.20,46.5776923,8.0010360,3724.711,-0.09,0.02,-0.31,1.461,1.925,0.24,352.92528,44.83891,3,20

2023-10-01 10:03:51.40,46.5776920,8.0010348,3724.912,-0.07,0.12,-0.17,1.459,1.919,0.22,352.92528,44.83935,3,21

2023-10-01 10:03:51.60,46.5776919,8.0010335,3725.126,0.00,0.00,-0.12,1.458,1.915,0.26,352.92528,44.83988,3,20

2023-10-01 10:03:51.80,46.5776918,8.0010316,3725.353,-0.06,-0.21,-0.04,1.457,1.910,0.15,352.92528,44.84033,3,21

2023-10-01 10:03:52.00,46.5776913,8.0010297,3725.514,-0.14,-0.13,-0.15,1.457,1.908,0.28,352.92528,44.84089,3,20

2023-10-01 10:03:52.20,46.5776910,8.0010283,3725.724,-0.11,0.07,-0.29,1.456,1.904,0.25,352.92528,44.84153,3,21

2023-10-01 10:03:52.40,46.5776907,8.0010273,3725.883,-0.04,0.07,0.00,1.457,1.904,0.27,352.92528,44.84208,3,19

2023-10-01 10:03:52.60,46.5776905,8.0010262,3726.082,-0.16,0.02,-0.14,1.455,1.901,0.31,352.92528,44.84270,3,20

2023-10-01 10:03:52.80,46.5776905,8.0010247,3726.237,0.32,-0.05,0.24,1.454,1.900,0.40,351.37404,36.83729,3,20

2023-10-01 10:03:53.00,46.5776909,8.0010228,3726.382,0.25,-0.24,0.02,1.452,1.898,0.28,330.24328,29.81726,3,21

2023-10-01 10:03:53.20,46.5776913,8.0010211,3726.527,0.27,-0.04,0.09,1.451,1.895,0.33,338.81212,35.55091,3,21

2023-10-01 10:03:53.40,46.5776917,8.0010196,3726.664,0.28,0.01,-0.12,1.452,1.892,0.36,338.81212,35.55181,3,21

2023-10-01 10:03:53.60,46.5776920,8.0010183,3726.793,0.19,0.07,-0.14,1.454,1.890,0.36,338.81212,35.55273,3,21

2023-10-01 10:03:53.80,46.5776919,8.0010174,3726.911,-0.10,0.01,-0.27,1.455,1.885,0.25,338.81212,35.55345,3,21

2023-10-01 10:03:54.00,46.5776914,8.0010159,3727.045,-0.16,-0.11,-0.18,1.456,1.883,0.24,338.81212,35.55413,3,20

2023-10-01 10:03:54.20,46.5776910,8.0010136,3727.262,0.02,-0.09,-0.06,1.457,1.881,0.21,338.81212,35.55467,3,21

2023-10-01 10:03:54.40,46.5776907,8.0010118,3727.457,-0.03,0.15,-0.16,1.459,1.880,0.30,338.81212,35.55544,3,21

2023-10-01 10:03:54.60,46.5776904,8.0010100,3727.727,-0.12,0.13,-0.30,1.460,1.880,0.37,338.81212,35.55638,3,21

2023-10-01 10:03:54.80,46.5776901,8.0010082,3727.988,-0.08,0.08,-0.11,1.458,1.878,0.31,338.81212,35.55715,3,21

2023-10-01 10:03:55.00,46.5776899,8.0010061,3728.270,-0.09,-0.06,-0.05,1.455,1.876,0.23,338.81212,35.55773,3,21

2023-10-01 10:03:55.20,46.5776900,8.0010040,3728.513,0.33,0.01,-0.05,1.451,1.874,0.29,350.12904,36.29233,3,21

2023-10-01 10:03:55.40,46.5776900,8.0010022,3728.752,0.07,0.05,-0.06,1.464,1.891,0.31,350.12904,36.29310,3,20

2023-10-01 10:03:55.60,46.5776897,8.0010002,3728.988,-0.03,-0.02,-0.11,1.467,1.894,0.29,350.12904,36.29381,3,21

2023-10-01 10:03:55.80,46.5776893,8.0009986,3729.215,0.03,0.10,-0.14,1.470,1.897,0.33,350.12904,36.29462,3,20

2023-10-01 10:03:56.00,46.5776891,8.0009968,3729.456,-0.01,-0.04,-0.04,1.469,1.896,0.22,350.12904,36.29516,3,21

2023-10-01 10:03:56.20,46.5776889,8.0009952,3729.696,-0.06,0.14,-0.17,1.449,1.872,0.32,350.12904,36.29595,3,21

2023-10-01 10:03:56.40,46.5776886,8.0009939,3729.932,0.08,-0.02,-0.09,1.446,1.868,0.32,350.12904,36.29675,3,20

2023-10-01 10:03:56.60,46.5776884,8.0009928,3730.153,-0.04,0.02,-0.20,1.445,1.867,0.27,350.12904,36.29742,3,20

2023-10-01 10:03:56.80,46.5776883,8.0009918,3730.380,0.05,0.03,-0.02,1.446,1.870,0.31,350.12904,36.29819,3,21

2023-10-01 10:03:57.00,46.5776884,8.0009907,3730.582,0.18,-0.04,-0.07,1.451,1.878,0.31,350.12904,36.29895,3,21

2023-10-01 10:03:57.20,46.5776888,8.0009893,3730.752,0.49,-0.16,0.20,1.452,1.880,0.27,344.08024,22.49840,3,21

2023-10-01 10:03:57.40,46.5776891,8.0009875,3730.910,0.22,-0.03,0.00,1.452,1.879,0.31,344.08024,22.49966,3,21

2023-10-01 10:03:57.60,46.5776891,8.0009859,3731.024,0.13,-0.02,-0.04,1.438,1.855,0.30,344.08024,22.50085,3,21

2023-10-01 10:03:57.80,46.5776891,8.0009845,3731.205,0.03,0.02,-0.31,1.437,1.850,0.25,344.08024,22.50208,3,21

2023-10-01 10:03:58.00,46.5776890,8.0009832,3731.412,0.00,-0.02,-0.15,1.437,1.845,0.25,344.08024,22.50308,3,21

2023-10-01 10:03:58.20,46.5776889,8.0009817,3731.597,0.10,-0.04,-0.23,1.437,1.841,0.26,344.08024,22.50412,3,21

2023-10-01 10:03:58.40,46.5776891,8.0009804,3731.809,0.03,0.05,-0.23,1.451,1.856,0.29,344.08024,22.50527,3,20

2023-10-01 10:03:58.60,46.5776892,8.0009791,3732.015,0.01,0.01,-0.13,1.443,1.846,0.24,344.08024,22.50625,3,20

2023-10-01 10:03:58.80,46.5776891,8.0009775,3732.191,-0.02,-0.06,-0.05,1.436,1.835,0.25,344.08024,22.50727,3,20

2023-10-01 10:03:59.00,46.5776891,8.0009763,3732.376,0.01,0.03,-0.09,1.459,1.860,0.24,344.08024,22.50822,3,19

2023-10-01 10:03:59.20,46.5776892,8.0009752,3732.575,-0.10,0.11,-0.12,1.438,1.834,0.27,344.08024,22.50928,3,20

2023-10-01 10:03:59.40,46.5776894,8.0009744,3732.797,-0.07,0.11,-0.18,1.429,1.822,0.25,344.08024,22.51026,3,20

2023-10-01 10:03:59.60,46.5776893,8.0009742,3732.965,-0.02,0.17,0.02,1.441,1.840,0.17,344.08024,22.51096,3,20

2023-10-01 10:03:59.80,46.5776893,8.0009740,3733.127,0.03,0.00,-0.07,1.469,1.879,0.25,344.08024,22.51197,3,20

2023-10-01 10:04:00.00,46.5776894,8.0009731,3733.281,0.06,-0.11,-0.02,1.433,1.836,0.26,344.08024,22.51301,3,20

2023-10-01 10:04:00.20,46.5776892,8.0009723,3733.403,0.02,0.03,-0.03,1.416,1.815,0.31,344.08024,22.51424,3,20

2023-10-01 10:04:00.40,46.5776894,8.0009716,3733.561,0.02,0.04,-0.12,1.413,1.812,0.24,344.08024,22.51520,3,20

2023-10-01 10:04:00.60,46.5776891,8.0009709,3733.719,-0.04,0.08,-0.08,1.415,1.816,0.30,344.08024,22.51641,3,20

2023-10-01 10:04:00.80,46.5776889,8.0009705,3733.872,0.02,-0.04,-0.04,1.432,1.839,0.22,344.08024,22.51730,3,20

2023-10-01 10:04:01.00,46.5776889,8.0009700,3734.036,0.03,0.13,-0.10,1.428,1.835,0.20,344.08024,22.51808,3,19

2023-10-01 10:04:01.20,46.5776888,8.0009696,3734.181,0.05,-0.01,-0.05,1.427,1.834,0.28,344.08024,22.51921,3,19

2023-10-01 10:04:01.40,46.5776888,8.0009690,3734.296,0.04,-0.07,-0.10,1.405,1.807,0.30,344.08024,22.52040,3,20

2023-10-01 10:04:01.60,46.5776889,8.0009678,3734.381,0.15,-0.22,0.09,1.409,1.810,0.39,344.08024,22.52195,3,21

2023-10-01 10:04:01.80,46.5776891,8.0009665,3734.469,0.13,-0.20,0.02,1.413,1.814,0.37,344.08024,22.52343,3,20

2023-10-01 10:04:02.00,46.5776891,8.0009652,3734.537,0.03,-0.14,0.03,1.420,1.820,0.42,344.08024,22.52510,3,20

2023-10-01 10:04:02.20,46.5776891,8.0009636,3734.609,0.05,-0.02,0.08,1.427,1.822,0.28,344.08024,22.52623,3,19

2023-10-01 10:04:02.40,46.5776890,8.0009628,3734.705,0.04,0.12,-0.03,1.426,1.816,0.19,344.08024,22.52699,3,19

2023-10-01 10:04:02.60,46.5776892,8.0009625,3734.801,0.06,0.10,-0.10,1.423,1.808,0.18,344.08024,22.52773,3,20

2023-10-01 10:04:02.80,46.5776895,8.0009615,3734.948,0.07,-0.09,0.04,1.433,1.817,0.22,344.08024,22.52861,3,20

2023-10-01 10:04:03.00,46.5776895,8.0009607,3734.996,-0.09,-0.16,0.04,1.427,1.807,0.22,344.08024,22.52948,3,20

2023-10-01 10:04:03.20,46.5776898,8.0009599,3735.084,0.13,0.01,0.19,1.421,1.797,0.20,344.08024,22.53040,3,20

2023-10-01 10:04:03.40,46.5776902,8.0009588,3735.111,0.29,0.00,0.44,1.423,1.794,0.21,349.47992,30.89602,3,20

2023-10-01 10:04:03.60,46.5776908,8.0009576,3735.124,0.37,-0.01,0.22,1.428,1.794,0.32,353.99004,29.46478,3,20

2023-10-01 10:04:03.80,46.5776913,8.0009561,3735.178,0.16,-0.12,-0.02,1.435,1.797,0.27,353.99004,29.46561,3,19

2023-10-01 10:04:04.00,46.5776915,8.0009547,3735.260,0.08,-0.07,-0.09,1.441,1.799,0.33,353.99004,29.46661,3,20

2023-10-01 10:04:04.20,46.5776919,8.0009537,3735.320,0.18,-0.04,-0.02,1.448,1.802,0.35,353.99004,29.46767,3,19

2023-10-01 10:04:04.40,46.5776922,8.0009527,3735.373,0.13,-0.05,-0.01,1.453,1.804,0.31,353.99004,29.46861,3,19

2023-10-01 10:04:04.60,46.5776924,8.0009515,3735.446,0.00,-0.11,-0.20,1.457,1.805,0.34,353.99004,29.46966,3,19

2023-10-01 10:04:04.80,46.5776923,8.0009502,3735.522,-0.03,-0.04,-0.09,1.463,1.807,0.30,353.99004,29.47058,3,19

2023-10-01 10:04:05.00,46.5776921,8.0009493,3735.591,-0.12,0.00,-0.11,1.472,1.809,0.30,353.99004,29.47149,3,19

2023-10-01 10:04:05.20,46.5776919,8.0009483,3735.669,-0.21,0.12,-0.08,1.482,1.811,0.29,353.99004,29.47239,3,20

2023-10-01 10:04:05.40,46.5776916,8.0009478,3735.717,-0.02,0.04,0.04,1.486,1.809,0.27,353.99004,29.47320,3,21

2023-10-01 10:04:05.60,46.5776922,8.0009470,3735.816,0.15,0.11,-0.06,1.491,1.807,0.35,353.99004,29.47427,3,21

2023-10-01 10:04:05.80,46.5776924,8.0009466,3735.867,-0.08,0.01,0.09,1.492,1.804,0.31,353.99004,29.47522,3,21

2023-10-01 10:04:06.00,46.5776928,8.0009459,3735.942,0.05,-0.16,0.00,1.495,1.803,0.20,353.99004,29.47583,3,21

2023-10-01 10:04:06.20,46.5776924,8.0009446,3735.938,-0.08,-0.14,0.12,1.500,1.802,0.30,353.99004,29.47676,3,20

2023-10-01 10:04:06.40,46.5776927,8.0009436,3736.028,-0.02,-0.01,-0.05,1.504,1.801,0.26,353.99004,29.47755,3,21

2023-10-01 10:04:06.60,46.5776930,8.0009426,3736.096,0.11,0.06,0.00,1.508,1.800,0.34,353.99004,29.47859,3,21

2023-10-01 10:04:06.80,46.5776932,8.0009419,3736.144,0.12,-0.05,-0.01,1.511,1.798,0.28,353.99004,29.47945,3,21

2023-10-01 10:04:07.00,46.5776931,8.0009409,3736.169,0.01,-0.02,-0.11,1.515,1.797,0.30,353.99004,29.48036,3,21

2023-10-01 10:04:07.20,46.5776930,8.0009402,3736.220,0.14,0.00,0.02,1.518,1.795,0.30,353.99004,29.48127,3,21

2023-10-01 10:04:07.40,46.5776928,8.0009396,3736.251,0.03,0.05,-0.05,1.520,1.792,0.26,353.99004,29.48206,3,21

2023-10-01 10:04:07.60,46.5776929,8.0009388,3736.338,0.02,-0.02,0.06,1.522,1.790,0.22,353.99004,29.48271,3,21

2023-10-01 10:04:07.80,46.5776924,8.0009378,3736.336,-0.22,-0.07,0.02,1.527,1.791,0.37,353.99004,29.48386,3,20

2023-10-01 10:04:08.00,46.5776923,8.0009367,3736.361,0.16,0.00,0.10,1.534,1.793,0.28,353.99004,29.48472,3,20

2023-10-01 10:04:08.20,46.5776921,8.0009371,3736.235,0.00,0.17,-0.09,1.541,1.792,0.19,353.99004,29.48532,3,21

2023-10-01 10:04:08.40,46.5776921,8.0009367,3736.220,0.21,0.01,0.10,1.548,1.794,0.30,353.99004,29.48623,3,20

2023-10-01 10:04:08.60,46.5776923,8.0009369,3736.117,0.00,0.01,-0.04,1.555,1.794,0.28,353.99004,29.48708,3,20

2023-10-01 10:04:08.80,46.5776922,8.0009371,3736.013,0.01,0.02,0.05,1.563,1.795,0.27,353.99004,29.48792,3,19

2023-10-01 10:04:09.00,46.5776922,8.0009371,3735.887,0.00,-0.15,0.30,1.569,1.797,0.29,353.99004,29.48894,3,20

2023-10-01 10:04:09.20,46.5776920,8.0009373,3735.738,0.16,0.15,0.01,1.579,1.802,0.23,353.99004,29.48965,3,20

2023-10-01 10:04:09.40,46.5776921,8.0009379,3735.656,-0.11,0.09,-0.12,1.574,1.793,0.23,353.99004,29.49035,3,21

2023-10-01 10:04:09.60,46.5776922,8.0009384,3735.591,-0.05,0.02,-0.03,1.576,1.793,0.28,353.99004,29.49120,3,20

2023-10-01 10:04:09.80,46.5776924,8.0009378,3735.595,0.01,-0.10,0.07,1.579,1.793,0.26,353.99004,29.49200,3,21

2023-10-01 10:04:10.00,46.5776925,8.0009366,3735.667,-0.07,-0.08,-0.06,1.581,1.792,0.25,353.99004,29.49275,3,20

2023-10-01 10:04:10.20,46.5776922,8.0009365,3735.613,0.03,0.08,-0.14,1.584,1.792,0.31,353.99004,29.49370,3,20

2023-10-01 10:04:10.40,46.5776919,8.0009366,3735.555,-0.06,0.02,-0.02,1.584,1.790,0.22,353.99004,29.49438,3,21

2023-10-01 10:04:10.60,46.5776914,8.0009368,3735.471,0.03,0.03,-0.13,1.584,1.788,0.31,353.99004,29.49532,3,21

2023-10-01 10:04:10.80,46.5776912,8.0009371,3735.365,-0.10,0.01,0.23,1.586,1.788,0.33,353.99004,29.49631,3,21

2023-10-01 10:04:11.00,46.5776912,8.0009373,3735.291,-0.03,-0.01,0.01,1.587,1.788,0.33,353.99004,29.49731,3,21

2023-10-01 10:04:11.20,46.5776912,8.0009374,3735.281,0.01,0.13,-0.07,1.588,1.787,0.23,353.99004,29.49801,3,21

2023-10-01 10:04:11.40,46.5776915,8.0009378,3735.272,-0.06,0.05,0.01,1.588,1.786,0.25,353.99004,29.49878,3,21

2023-10-01 10:04:11.60,46.5776914,8.0009374,3735.291,-0.03,0.01,-0.11,1.592,1.788,0.29,353.99004,29.49967,3,21

2023-10-01 10:04:11.80,46.5776915,8.0009378,3735.277,-0.02,0.07,-0.03,1.595,1.788,0.21,353.99004,29.50031,3,21

2023-10-01 10:04:12.00,46.5776918,8.0009377,3735.297,0.01,-0.05,0.00,1.598,1.790,0.18,353.99004,29.50086,3,21

2023-10-01 10:04:12.20,46.5776921,8.0009381,3735.283,0.00,-0.02,0.00,1.598,1.789,0.17,353.99004,29.50137,3,21

2023-10-01 10:04:12.40,46.5776926,8.0009374,3735.400,0.01,0.00,-0.07,1.599,1.788,0.27,353.99004,29.50221,3,20

2023-10-01 10:04:12.60,46.5776926,8.0009377,3735.376,-0.02,-0.02,-0.02,1.601,1.788,0.24,353.99004,29.50293,3,21

2023-10-01 10:04:12.80,46.5776929,8.0009382,3735.356,0.10,0.01,0.03,1.607,1.791,0.45,353.99004,29.50429,3,21

2023-10-01 10:04:13.00,46.5776932,8.0009377,3735.380,0.08,-0.02,0.06,1.617,1.797,0.47,353.99004,29.50573,3,21

2023-10-01 10:04:13.20,46.5776936,8.0009381,3735.383,0.05,0.11,0.02,1.626,1.801,0.26,353.99004,29.50654,3,21

2023-10-01 10:04:13.40,46.5776937,8.0009378,3735.393,0.03,0.09,0.09,1.636,1.808,0.34,353.99004,29.50759,3,20

2023-10-01 10:04:13.60,46.5776944,8.0009382,3735.399,0.03,0.12,0.12,1.637,1.804,0.19,353.99004,29.50816,3,20

2023-10-01 10:04:13.80,46.5776947,8.0009375,3735.451,0.04,-0.08,0.27,1.642,1.806,0.29,353.99004,29.50904,3,19

2023-10-01 10:04:14.00,46.5776952,8.0009376,3735.432,0.00,0.03,0.13,1.645,1.804,0.25,353.99004,29.50980,3,21

2023-10-01 10:04:14.20,46.5776959,8.0009376,3735.388,0.22,-0.18,0.36,1.650,1.803,0.22,353.99004,29.51120,3,21

2023-10-01 10:04:14.40,46.5776963,8.0009379,3735.129,0.42,-0.29,0.83,1.661,1.807,0.28,340.46700,31.78514,3,20

2023-10-01 10:04:14.60,46.5776971,8.0009378,3734.747,0.23,-0.47,1.89,1.673,1.810,0.32,323.35894,39.89331,3,19

2023-10-01 10:04:14.80,46.5776965,8.0009376,3734.189,-0.39,-0.32,2.04,1.686,1.817,0.47,257.81350,30.62174,3,20

2023-10-01 10:04:15.00,46.5776966,8.0009380,3733.654,0.27,-0.46,1.67,1.703,1.829,0.54,257.81350,30.62691,3,19

2023-10-01 10:04:15.20,46.5776988,8.0009368,3733.160,2.09,-1.36,1.59,1.721,1.845,0.47,320.69968,9.54558,3,19

2023-10-01 10:04:15.40,46.5777048,8.0009327,3732.617,4.43,-2.86,1.72,1.738,1.860,0.38,326.23752,3.91566,3,19

2023-10-01 10:04:15.60,46.5777113,8.0009281,3731.886,2.03,-1.76,3.39,1.749,1.872,0.49,324.59078,7.36723,3,21

2023-10-01 10:04:15.80,46.5777158,8.0009251,3730.598,2.58,-1.64,6.02,1.759,1.883,0.53,326.46690,5.70560,3,22

2023-10-01 10:04:16.00,46.5777201,8.0009218,3728.796,2.49,-2.11,8.31,1.771,1.894,0.51,319.71350,5.70970,3,20

2023-10-01 10:04:16.20,46.5777244,8.0009173,3726.699,2.64,-1.88,10.14,1.781,1.903,0.46,324.49402,7.06988,3,20

2023-10-01 10:04:16.40,46.5777286,8.0009134,3724.153,2.69,-1.81,12.31,1.794,1.911,0.43,325.95460,6.49122,3,20

2023-10-01 10:04:16.60,46.5777308,8.0009089,3721.081,2.44,-2.14,14.20,1.805,1.916,0.41,318.69810,7.02631,3,20

2023-10-01 10:04:16.80,46.5777351,8.0009039,3717.873,2.62,-2.01,16.10,1.823,1.924,0.37,322.49310,6.97869,3,19

2023-10-01 10:04:17.00,46.5777390,8.0008988,3714.297,2.69,-2.19,17.68,1.842,1.933,0.40,320.89970,7.40353,3,19

2023-10-01 10:04:17.20,46.5777432,8.0008930,3710.328,2.96,-2.59,19.63,1.859,1.939,0.37,318.78666,6.33358,3,20

2023-10-01 10:04:17.40,46.5777494,8.0008864,3706.144,3.35,-2.67,21.42,1.874,1.944,0.33,321.45572,6.53404,3,18

2023-10-01 10:04:17.60,46.5777550,8.0008785,3701.587,3.33,-3.57,22.80,1.889,1.949,0.36,312.98910,6.55298,3,18

2023-10-01 10:04:17.80,46.5777621,8.0008682,3696.835,3.66,-4.17,24.47,1.900,1.952,0.36,311.24972,6.29741,3,16

2023-10-01 10:04:18.00,46.5777689,8.0008561,3691.710,4.06,-5.05,25.87,1.911,1.954,0.35,308.79628,5.47627,3,14

2023-10-01 10:04:18.20,46.5777770,8.0008408,3686.369,4.32,-6.59,27.07,1.917,1.954,0.35,303.20276,3.77629,3,15

2023-10-01 10:04:18.40,46.5777865,8.0008224,3680.916,4.98,-7.49,27.84,1.925,1.957,0.39,303.64896,3.52525,3,16

