time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-09-18 14:04:48.00,54.7742737,-1.4876017,3387.742,-43.09,0.81,4.05,1.804,3.083,0.52,178.91904,0.38083,3,19
2023-09-18 14:04:48.20,54.7741962,-1.4875990,3386.922,-43.19,0.94,3.76,1.804,3.086,0.60,178.74953,0.52100,3,19
2023-09-18 14:04:48.40,54.7741185,-1.4875961,3386.118,-43.26,0.92,3.95,1.807,3.092,0.64,178.77746,0.51581,3,19
2023-09-18 14:04:48.60,54.7740411,-1.4875934,3385.423,-43.23,0.94,3.87,1.808,3.094,0.64,178.76099,0.43786,3,19
2023-09-18 14:04:48.80,54.7739639,-1.4875905,3384.701,-42.94,0.87,3.85,1.810,3.098,0.66,178.83428,0.48475,3,19
2023-09-18 14:04:49.00,54.7738870,-1.4875883,3383.976,-42.94,0.56,3.95,1.812,3.100,0.61,179.24850,0.51509,3,19
2023-09-18 14:04:49.20,54.7738100,-1.4875866,3383.223,-42.90,0.66,3.95,1.813,3.098,0.59,179.11469,0.54320,3,19
2023-09-18 14:04:49.40,54.7737330,-1.4875858,3382.603,-42.98,0.07,4.02,1.817,3.103,0.65,179.90487,0.59888,3,19
2023-09-18 14:04:49.60,54.7736553,-1.4875847,3381.907,-43.45,0.66,3.64,1.821,3.111,0.61,179.12868,0.67898,3,19
2023-09-18 14:04:49.80,54.7735774,-1.4875830,3381.294,-43.41,0.53,3.36,1.827,3.118,0.69,179.29565,0.61088,3,19
2023-09-18 14:04:50.00,54.7734997,-1.4875814,3380.578,-43.29,0.49,3.57,1.834,3.125,0.69,179.34882,0.72196,3,19
2023-09-18 14:04:50.20,54.7734226,-1.4875799,3379.996,-42.75,0.53,3.58,1.843,3.128,0.74,179.28643,0.70546,3,19
2023-09-18 14:04:50.40,54.7733457,-1.4875784,3379.354,-42.88,0.51,3.48,1.852,3.130,0.72,179.32034,0.70572,3,19
2023-09-18 14:04:50.60,54.7732683,-1.4875776,3378.732,-43.17,0.26,3.56,1.858,3.139,0.65,179.65084,0.62604,3,19
2023-09-18 14:04:50.80,54.7731908,-1.4875775,3378.072,-43.16,-0.19,3.61,1.865,3.145,0.72,180.24582,0.70912,3,19
2023-09-18 14:04:51.00,54.7731135,-1.4875774,3377.441,-42.79,0.34,3.32,1.867,3.142,0.55,179.54910,0.56433,3,19
2023-09-18 14:04:51.20,54.7730362,-1.4875765,3376.855,-43.31,0.15,3.34,1.868,3.142,0.58,179.80802,0.60578,3,19
2023-09-18 14:04:51.40,54.7729589,-1.4875758,3376.225,-42.92,0.24,3.14,1.874,3.156,0.66,179.68551,0.80219,3,19
2023-09-18 14:04:51.60,54.7728819,-1.4875758,3375.722,-42.84,-0.13,2.94,1.882,3.172,0.62,180.16773,0.86672,3,19
2023-09-18 14:04:51.80,54.7728051,-1.4875760,3375.219,-42.85,-0.12,2.71,1.888,3.184,0.57,180.15721,0.79372,3,19
2023-09-18 14:04:52.00,54.7727278,-1.4875767,3374.849,-43.41,-0.21,2.62,1.895,3.202,0.69,180.27177,0.81318,3,19
2023-09-18 14:04:52.20,54.7726502,-1.4875770,3374.135,-43.14,-0.24,2.95,1.899,3.213,0.66,180.32121,0.63923,3,19
2023-09-18 14:04:52.40,54.7725728,-1.4875780,3373.528,-43.19,-0.35,3.03,1.904,3.222,0.67,180.46119,0.73401,3,19
2023-09-18 14:04:52.60,54.7724956,-1.4875792,3372.929,-42.98,-0.30,3.33,1.909,3.233,0.66,180.40487,0.66471,3,19
2023-09-18 14:04:52.80,54.7724182,-1.4875802,3372.157,-43.32,-0.55,3.36,1.911,3.228,0.64,180.73145,0.52803,3,19
2023-09-18 14:04:53.00,54.7723406,-1.4875818,3371.459,-43.32,-0.47,3.48,1.913,3.227,0.66,180.61995,0.56377,3,19
2023-09-18 14:04:53.20,54.7722628,-1.4875833,3370.685,-43.34,-0.53,3.24,1.914,3.233,0.61,180.69905,0.53962,3,19
2023-09-18 14:04:53.40,54.7721852,-1.4875845,3369.851,-43.13,-0.49,3.55,1.913,3.236,0.66,180.65328,0.49562,3,19
2023-09-18 14:04:53.60,54.7721081,-1.4875860,3369.090,-42.86,-0.57,3.58,1.913,3.232,0.57,180.76485,0.51925,3,19
2023-09-18 14:04:53.80,54.7720309,-1.4875873,3368.271,-43.13,-0.56,3.41,1.910,3.224,0.53,180.73987,0.44792,3,19
2023-09-18 14:04:54.00,54.7719538,-1.4875888,3367.568,-42.85,-0.60,3.40,1.905,3.220,0.50,180.80094,0.48877,3,19
2023-09-18 14:04:54.20,54.7718764,-1.4875904,3366.797,-43.37,-0.59,3.66,1.906,3.228,0.65,180.78578,0.61794,3,19
2023-09-18 14:04:54.40,54.7717991,-1.4875923,3366.172,-42.98,-0.65,3.17,1.910,3.227,0.63,180.87038,0.63449,3,19
2023-09-18 14:04:54.60,54.7717223,-1.4875944,3365.533,-42.88,-0.71,3.11,1.912,3.225,0.65,180.94969,0.54372,3,19
2023-09-18 14:04:54.80,54.7716454,-1.4875961,3364.815,-42.97,-0.62,3.23,1.908,3.213,0.60,180.82369,0.41751,3,19
2023-09-18 14:04:55.00,54.7715681,-1.4875978,3364.071,-42.97,-0.66,3.33,1.903,3.202,0.56,180.87818,0.40159,3,19
2023-09-18 14:04:55.20,54.7714905,-1.4876002,3363.196,-42.98,-0.70,3.48,1.896,3.190,0.55,180.92893,0.33959,3,19
2023-09-18 14:04:55.40,54.7714130,-1.4876025,3362.402,-42.90,-0.66,3.42,1.889,3.188,0.53,180.88712,0.40851,3,19
2023-09-18 14:04:55.60,54.7713357,-1.4876043,3361.574,-42.94,-0.62,3.61,1.885,3.187,0.48,180.82670,0.45697,3,19
2023-09-18 14:04:55.80,54.7712584,-1.4876059,3360.793,-42.94,-0.74,3.45,1.877,3.182,0.46,180.98566,0.41930,3,19
2023-09-18 14:04:56.00,54.7711807,-1.4876075,3360.099,-42.98,-0.49,3.55,1.868,3.177,0.41,180.65619,0.45433,3,19
2023-09-18 14:04:56.20,54.7711030,-1.4876088,3359.288,-42.97,-0.59,3.42,1.861,3.169,0.43,180.78387,0.45002,3,19
2023-09-18 14:04:56.40,54.7710259,-1.4876102,3358.561,-42.81,-0.48,3.62,1.860,3.168,0.58,180.63602,0.62311,3,19
2023-09-18 14:04:56.60,54.7709491,-1.4876127,3357.697,-42.72,-1.18,4.18,1.862,3.164,0.63,181.57903,0.60870,3,19
2023-09-18 14:04:56.80,54.7708724,-1.4876159,3356.663,-42.57,-1.15,4.96,1.865,3.159,0.61,181.54483,0.61063,3,19
2023-09-18 14:04:57.00,54.7707958,-1.4876191,3355.949,-42.86,-0.95,3.88,1.868,3.158,0.65,181.26458,0.60802,3,19
2023-09-18 14:04:57.20,54.7707193,-1.4876217,3355.270,-42.53,-0.81,3.91,1.871,3.158,0.63,181.08972,0.40956,3,19
2023-09-18 14:04:57.40,54.7706430,-1.4876241,3354.582,-42.65,-0.98,3.85,1.867,3.153,0.61,181.31776,0.32091,3,19
2023-09-18 14:04:57.60,54.7705661,-1.4876268,3353.926,-42.98,-0.93,3.65,1.867,3.144,0.70,181.24427,0.37542,3,19
2023-09-18 14:04:57.80,54.7704888,-1.4876292,3353.123,-43.17,-0.71,3.80,1.866,3.141,0.63,180.94628,0.36538,3,19
2023-09-18 14:04:58.00,54.7704117,-1.4876310,3352.336,-42.89,-0.42,3.98,1.868,3.150,0.66,180.55842,0.51928,3,19
2023-09-18 14:04:58.20,54.7703346,-1.4876322,3351.609,-43.04,-0.40,3.92,1.869,3.150,0.62,180.53486,0.53931,3,19
2023-09-18 14:04:58.40,54.7702576,-1.4876333,3350.837,-42.74,-0.41,4.12,1.870,3.147,0.62,180.54678,0.44457,3,19
2023-09-18 14:04:58.60,54.7701806,-1.4876356,3350.116,-42.99,-1.20,3.77,1.870,3.143,0.59,181.59641,0.53213,3,19
2023-09-18 14:04:58.80,54.7701034,-1.4876390,3349.410,-43.11,-0.97,3.91,1.870,3.134,0.63,181.28222,0.48601,3,19
2023-09-18 14:04:59.00,54.7700264,-1.4876413,3348.870,-42.74,-0.52,3.48,1.871,3.131,0.65,180.69152,0.48732,3,19
2023-09-18 14:04:59.20,54.7699489,-1.4876439,3348.212,-43.33,-1.03,3.70,1.873,3.127,0.65,181.35933,0.53081,3,19
2023-09-18 14:04:59.40,54.7698712,-1.4876467,3347.415,-42.94,-0.86,3.55,1.876,3.127,0.66,181.14870,0.51771,3,19
2023-09-18 14:04:59.60,54.7697941,-1.4876491,3346.614,-42.92,-0.85,3.58,1.880,3.129,0.70,181.13433,0.64058,3,19
2023-09-18 14:04:59.80,54.7697171,-1.4876511,3345.865,-43.00,-0.71,3.68,1.880,3.117,0.56,180.94447,0.56686,3,19
2023-09-18 14:05:00.00,54.7696398,-1.4876526,3345.052,-42.85,-0.49,3.71,1.880,3.103,0.62,180.66094,0.58081,3,19
2023-09-18 14:05:00.20,54.7695627,-1.4876549,3344.324,-43.01,-0.93,3.73,1.885,3.104,0.75,181.24094,0.67289,3,19
2023-09-18 14:05:00.40,54.7694853,-1.4876581,3343.467,-43.03,-1.24,3.75,1.896,3.111,0.84,181.65123,0.84663,3,19
2023-09-18 14:05:00.60,54.7694078,-1.4876609,3342.653,-43.17,-0.74,3.78,1.908,3.122,0.83,180.98174,0.68221,3,19
2023-09-18 14:05:00.80,54.7693297,-1.4876623,3341.720,-43.52,-0.47,4.12,1.917,3.130,0.79,180.62441,0.67237,3,19
2023-09-18 14:05:01.00,54.7692524,-1.4876643,3340.964,-42.97,-0.78,3.96,1.926,3.136,0.81,181.03919,0.57464,3,19
2023-09-18 14:05:01.20,54.7691749,-1.4876668,3340.174,-43.27,-0.79,4.24,1.931,3.139,0.69,181.03978,0.48001,3,19
2023-09-18 14:05:01.40,54.7690974,-1.4876683,3339.249,-43.11,-0.36,4.33,1.936,3.153,0.72,180.47414,0.71017,3,19
2023-09-18 14:05:01.60,54.7690203,-1.4876701,3338.450,-42.96,-0.73,4.00,1.941,3.169,0.70,180.97790,0.69997,3,19
2023-09-18 14:05:01.80,54.7689431,-1.4876719,3337.507,-43.06,-0.65,4.36,1.946,3.181,0.68,180.86614,0.60622,3,19
2023-09-18 14:05:02.00,54.7688660,-1.4876740,3336.706,-42.99,-0.79,4.29,1.949,3.190,0.70,181.05470,0.54874,3,19
2023-09-18 14:05:02.20,54.7687887,-1.4876755,3335.841,-43.01,-0.31,4.09,1.955,3.200,0.75,180.40894,0.64353,3,19
2023-09-18 14:05:02.40,54.7687116,-1.4876771,3335.010,-42.91,-0.85,3.95,1.959,3.199,0.69,181.13611,0.60264,3,19
2023-09-18 14:05:02.60,54.7686343,-1.4876789,3334.165,-42.90,-0.50,3.85,1.959,3.192,0.59,180.67367,0.53075,3,19
2023-09-18 14:05:02.80,54.7685570,-1.4876806,3333.374,-43.32,-1.08,3.72,1.958,3.187,0.68,181.43123,0.47535,3,19
2023-09-18 14:05:03.00,54.7684797,-1.4876833,3332.643,-42.83,-0.90,4.05,1.961,3.160,0.76,181.19856,0.60443,3,19
2023-09-18 14:05:03.20,54.7684026,-1.4876859,3332.000,-43.03,-0.76,3.85,1.966,3.132,0.68,181.00527,0.60256,3,19
2023-09-18 14:05:03.40,54.7683258,-1.4876883,3331.263,-42.70,-0.77,3.81,1.970,3.107,0.69,181.03925,0.60668,3,18
2023-09-18 14:05:03.60,54.7682490,-1.4876912,3330.452,-42.99,-1.00,4.10,1.973,3.118,0.62,181.33149,0.63399,3,18
2023-09-18 14:05:03.80,54.7681721,-1.4876938,3329.600,-42.81,-0.58,3.81,1.975,3.129,0.63,180.77770,0.60680,3,18
2023-09-18 14:05:04.00,54.7680949,-1.4876964,3328.953,-43.20,-0.80,3.80,1.977,3.134,0.65,181.06413,0.63509,3,18
2023-09-18 14:05:04.20,54.7680175,-1.4876994,3328.135,-43.12,-0.99,3.67,1.981,3.141,0.62,181.31673,0.64573,3,18
2023-09-18 14:05:04.40,54.7679402,-1.4877025,3327.354,-43.15,-0.95,3.73,1.982,3.136,0.61,181.26400,0.61622,3,18
2023-09-18 14:05:04.60,54.7678629,-1.4877058,3326.556,-42.91,-0.92,3.80,1.978,3.124,0.49,181.22590,0.48171,3,18
2023-09-18 14:05:04.80,54.7677860,-1.4877087,3325.753,-42.80,-0.89,3.76,1.975,3.111,0.63,181.18476,0.53064,3,18
2023-09-18 14:05:05.00,54.7677089,-1.4877124,3325.027,-43.13,-1.14,3.81,1.975,3.111,0.67,181.51765,0.55278,3,18
2023-09-18 14:05:05.20,54.7676316,-1.4877153,3324.214,-43.02,-0.81,3.75,1.980,3.115,0.78,181.07832,0.64968,3,18
2023-09-18 14:05:05.40,54.7675543,-1.4877182,3323.387,-43.07,-1.10,3.89,1.984,3.121,0.67,181.45744,0.57114,3,18
2023-09-18 14:05:05.60,54.7674769,-1.4877203,3322.423,-43.12,-0.53,3.78,1.982,3.114,0.54,180.70488,0.50378,3,18
2023-09-18 14:05:05.80,54.7673997,-1.4877221,3321.545,-42.84,-0.80,4.12,1.984,3.100,0.76,181.07307,0.62739,3,18
2023-09-18 14:05:06.00,54.7673226,-1.4877246,3320.736,-42.99,-0.96,3.92,1.987,3.098,0.72,181.28283,0.55101,3,18
2023-09-18 14:05:06.20,54.7672453,-1.4877275,3320.114,-42.91,-1.12,4.04,1.989,3.073,0.69,181.50063,0.50650,3,18
2023-09-18 14:05:06.40,54.7671683,-1.4877307,3319.361,-42.82,-1.07,3.95,1.994,3.051,0.71,181.43702,0.59033,3,18
2023-09-18 14:05:06.60,54.7670912,-1.4877339,3318.652,-42.91,-1.01,3.94,1.999,3.032,0.70,181.35163,0.69686,3,18
2023-09-18 14:05:06.80,54.7670140,-1.4877368,3317.817,-43.00,-1.00,4.08,2.003,3.007,0.57,181.33135,0.64909,3,18
2023-09-18 14:05:07.00,54.7669368,-1.4877397,3317.072,-42.89,-1.02,4.09,2.004,2.982,0.54,181.35829,0.64437,3,18
2023-09-18 14:05:07.20,54.7668593,-1.4877429,3316.335,-43.13,-1.12,4.34,2.005,2.960,0.54,181.48898,0.65866,3,18
2023-09-18 14:05:07.40,54.7667817,-1.4877470,3315.464,-43.27,-1.36,4.11,2.005,2.940,0.54,181.80230,0.65032,3,18
2023-09-18 14:05:07.60,54.7667035,-1.4877499,3314.536,-43.62,-0.74,4.33,2.009,2.939,0.65,180.97725,0.73880,3,18
2023-09-18 14:05:07.80,54.7666261,-1.4877528,3313.593,-42.88,-1.15,4.33,2.012,2.929,0.63,181.53995,0.72717,3,18
2023-09-18 14:05:08.00,54.7665487,-1.4877578,3312.715,-43.24,-1.99,4.49,2.019,2.935,0.76,182.63607,0.81238,3,18
2023-09-18 14:05:08.20,54.7664712,-1.4877620,3311.794,-43.10,-0.94,4.64,2.024,2.936,0.63,181.25048,0.67723,3,18
2023-09-18 14:05:08.40,54.7663944,-1.4877641,3310.846,-42.68,-0.46,4.75,2.029,2.942,0.66,180.61844,0.76150,3,18
2023-09-18 14:05:08.60,54.7663170,-1.4877664,3309.897,-43.29,-0.92,4.82,2.033,2.947,0.70,181.21418,0.70707,3,18
2023-09-18 14:05:08.80,54.7662403,-1.4877686,3308.916,-42.54,-0.65,4.47,2.039,2.952,0.72,180.87230,0.75296,3,18
2023-09-18 14:05:09.00,54.7661635,-1.4877711,3308.018,-43.02,-1.33,4.32,2.042,2.955,0.75,181.77642,0.67123,3,18
2023-09-18 14:05:09.20,54.7660864,-1.4877747,3307.140,-43.04,-1.22,4.37,2.045,2.963,0.77,181.62691,0.59051,3,18
2023-09-18 14:05:09.40,54.7660091,-1.4877788,3306.197,-43.06,-1.49,4.51,2.049,2.974,0.74,181.97593,0.58703,3,18
2023-09-18 14:05:09.60,54.7659314,-1.4877838,3305.424,-43.41,-1.62,4.22,2.053,2.988,0.80,182.13292,0.59298,3,18
2023-09-18 14:05:09.80,54.7658538,-1.4877887,3304.583,-43.24,-1.52,4.17,2.057,2.998,0.80,182.01804,0.50587,3,18
2023-09-18 14:05:10.00,54.7657760,-1.4877936,3303.646,-43.52,-1.71,4.35,2.057,2.997,0.67,182.25510,0.42326,3,18
2023-09-18 14:05:10.20,54.7656989,-1.4877981,3302.645,-42.78,-1.32,4.38,2.058,2.997,0.77,181.76334,0.57417,3,17
2023-09-18 14:05:10.40,54.7656217,-1.4878026,3301.981,-43.28,-1.48,4.47,2.062,3.000,0.68,181.96489,0.60684,3,18
2023-09-18 14:05:10.60,54.7655442,-1.4878078,3301.032,-43.21,-1.87,4.25,2.067,3.006,0.79,182.48280,0.64081,3,18
2023-09-18 14:05:10.80,54.7654661,-1.4878128,3300.064,-43.74,-1.55,4.51,2.072,3.004,0.83,182.02618,0.49930,3,19
2023-09-18 14:05:11.00,54.7653883,-1.4878178,3299.183,-43.35,-1.76,4.46,2.077,2.997,0.80,182.32423,0.57143,3,19
2023-09-18 14:05:11.20,54.7653106,-1.4878227,3298.189,-43.39,-1.67,4.48,2.081,2.990,0.78,182.20354,0.47069,3,19
2023-09-18 14:05:11.40,54.7652330,-1.4878276,3297.319,-43.22,-1.72,4.50,2.083,2.978,0.76,182.27702,0.44304,3,18
2023-09-18 14:05:11.60,54.7651557,-1.4878329,3296.417,-43.15,-1.69,4.63,2.080,2.974,0.66,182.24940,0.36885,3,19
2023-09-18 14:05:11.80,54.7650790,-1.4878376,3295.568,-42.73,-1.43,4.44,2.079,2.975,0.71,181.91454,0.53219,3,19
2023-09-18 14:05:12.00,54.7650021,-1.4878426,3294.615,-43.09,-1.85,4.56,2.080,2.974,0.76,182.45837,0.50965,3,19
2023-09-18 14:05:12.20,54.7649248,-1.4878484,3293.735,-43.17,-1.88,4.54,2.080,2.975,0.69,182.49384,0.48926,3,19
2023-09-18 14:05:12.40,54.7648473,-1.4878541,3292.950,-43.26,-1.76,4.53,2.074,2.961,0.63,182.32969,0.39759,3,19
2023-09-18 14:05:12.60,54.7647695,-1.4878607,3292.188,-43.62,-2.03,4.54,2.065,2.948,0.57,182.66355,0.28212,3,19
2023-09-18 14:05:12.80,54.7646921,-1.4878665,3291.248,-43.14,-1.78,4.43,2.057,2.941,0.59,182.35804,0.39103,3,19
2023-09-18 14:05:13.00,54.7646140,-1.4878722,3290.226,-44.01,-1.94,4.44,2.051,2.939,0.61,182.52254,0.43628,3,19
2023-09-18 14:05:13.20,54.7645358,-1.4878784,3289.323,-43.29,-1.75,3.87,2.046,2.931,0.64,182.31654,0.41876,3,19
2023-09-18 14:05:13.40,54.7644587,-1.4878851,3288.508,-42.97,-2.29,4.44,2.043,2.928,0.69,183.05550,0.43528,3,19
2023-09-18 14:05:13.60,54.7643821,-1.4878917,3287.649,-42.82,-1.84,4.44,2.041,2.929,0.66,182.46139,0.55103,3,19
2023-09-18 14:05:13.80,54.7643051,-1.4878980,3286.801,-43.11,-2.07,4.38,2.040,2.931,0.61,182.75146,0.49730,3,19
2023-09-18 14:05:14.00,54.7642275,-1.4879043,3285.912,-43.51,-1.93,4.47,2.036,2.932,0.57,182.54419,0.45009,3,19
2023-09-18 14:05:14.20,54.7641503,-1.4879099,3284.994,-43.00,-1.49,4.02,2.027,2.927,0.51,181.98827,0.33323,3,19
2023-09-18 14:05:14.40,54.7640720,-1.4879138,3284.435,-43.72,-0.87,3.67,2.002,2.878,0.48,181.13992,0.47719,3,19
2023-09-18 14:05:14.60,54.7639945,-1.4879152,3283.682,-42.60,0.86,5.54,1.968,2.821,0.39,178.84423,0.32733,3,19
2023-09-18 14:05:14.80,54.7639187,-1.4879148,3282.732,-41.30,0.36,5.26,1.929,2.764,0.34,179.50243,0.24092,3,19
2023-09-18 14:05:15.00,54.7638454,-1.4879140,3281.776,-40.02,1.67,6.68,1.887,2.703,0.29,177.61768,0.24818,3,19
2023-09-18 14:05:15.20,54.7637738,-1.4879074,3280.356,-39.93,3.64,9.04,1.848,2.649,0.29,174.78914,0.24362,3,19
2023-09-18 14:05:15.40,54.7637033,-1.4878949,3278.714,-38.66,3.94,8.16,1.822,2.612,0.30,174.18778,0.33447,3,19
2023-09-18 14:05:15.60,54.7636339,-1.4878806,3277.151,-38.16,4.65,8.61,1.791,2.574,0.30,173.05639,0.41358,3,19
2023-09-18 14:05:15.80,54.7635664,-1.4878642,3275.646,-37.49,5.80,8.30,1.759,2.526,0.25,171.20316,0.30324,3,19
2023-09-18 14:05:16.00,54.7634997,-1.4878420,3273.981,-36.91,8.41,10.20,1.726,2.477,0.25,167.17002,0.26515,3,19
2023-09-18 14:05:16.20,54.7634333,-1.4878133,3271.942,-36.28,10.11,10.51,1.692,2.430,0.24,164.42678,0.26000,3,19
2023-09-18 14:05:16.40,54.7633684,-1.4877800,3269.733,-35.83,11.39,11.79,1.658,2.385,0.23,162.36763,0.24628,3,19
2023-09-18 14:05:16.60,54.7633051,-1.4877423,3267.277,-34.83,13.22,12.82,1.625,2.342,0.21,159.22071,0.23816,3,19
2023-09-18 14:05:16.80,54.7632434,-1.4876986,3264.520,-33.87,15.36,13.78,1.591,2.297,0.20,155.60482,0.21823,3,19
2023-09-18 14:05:17.00,54.7631833,-1.4876480,3261.435,-33.16,16.75,15.05,1.560,2.250,0.22,153.19709,0.21338,3,19
2023-09-18 14:05:17.20,54.7631243,-1.4875929,3258.270,-32.12,18.28,16.11,1.532,2.205,0.22,150.34719,0.21325,3,19
2023-09-18 14:05:17.40,54.7630673,-1.4875329,3254.888,-31.01,20.18,17.18,1.504,2.164,0.21,146.93971,0.21414,3,19
2023-09-18 14:05:17.60,54.7630124,-1.4874670,3251.313,-29.90,22.13,17.97,1.479,2.127,0.20,143.49527,0.21741,3,19
2023-09-18 14:05:17.80,54.7629594,-1.4873957,3247.517,-28.99,23.60,18.67,1.454,2.090,0.19,140.85345,0.21561,3,19
2023-09-18 14:05:18.00,54.7629085,-1.4873206,3243.574,-28.03,24.82,19.85,1.431,2.057,0.19,138.47660,0.21788,3,19
2023-09-18 14:05:18.20,54.7628595,-1.4872413,3239.449,-26.86,26.41,20.36,1.409,2.026,0.18,135.48616,0.22165,3,19
2023-09-18 14:05:18.40,54.7628124,-1.4871579,3235.340,-26.04,27.77,20.72,1.387,1.996,0.17,133.15876,0.21876,3,19
2023-09-18 14:05:18.60,54.7627668,-1.4870704,3231.123,-25.34,28.91,21.31,1.367,1.969,0.17,131.23925,0.22166,3,19
2023-09-18 14:05:18.80,54.7627228,-1.4869791,3226.841,-24.33,30.06,21.65,1.348,1.943,0.17,128.98714,0.22156,3,19
2023-09-18 14:05:19.00,54.7626804,-1.4868841,3222.410,-23.53,31.39,21.83,1.330,1.918,0.17,126.85771,0.22440,3,19
2023-09-18 14:05:19.20,54.7626389,-1.4867853,3217.905,-22.78,32.52,22.31,1.312,1.894,0.17,125.00759,0.22247,3,19
2023-09-18 14:05:19.40,54.7625988,-1.4866832,3213.294,-22.07,33.49,22.62,1.295,1.871,0.16,123.38200,0.22158,3,19
2023-09-18 14:05:19.60,54.7625600,-1.4865782,3208.642,-21.54,34.42,22.96,1.279,1.850,0.16,122.03354,0.22013,3,19
2023-09-18 14:05:19.80,54.7625225,-1.4864703,3203.939,-20.68,35.39,23.42,1.263,1.829,0.16,120.29658,0.22484,3,19
2023-09-18 14:05:20.00,54.7624863,-1.4863594,3199.181,-20.19,36.23,23.74,1.248,1.810,0.17,119.12409,0.22236,3,19
2023-09-18 14:05:20.20,54.7624511,-1.4862456,3194.361,-19.37,37.10,23.98,1.234,1.791,0.17,117.56447,0.22103,3,19
2023-09-18 14:05:20.40,54.7624172,-1.4861293,3189.507,-18.77,38.00,24.06,1.220,1.773,0.16,116.28398,0.21939,3,19
2023-09-18 14:05:20.60,54.7623843,-1.4860101,3184.612,-18.10,38.85,24.37,1.207,1.754,0.15,114.97997,0.21206,3,19
2023-09-18 14:05:20.80,54.7623526,-1.4858883,3179.638,-17.36,39.64,24.69,1.193,1.736,0.15,113.64975,0.20813,3,19
2023-09-18 14:05:21.00,54.7623222,-1.4857639,3174.625,-16.60,40.48,25.00,1.179,1.717,0.15,112.29802,0.20429,3,19
2023-09-18 14:05:21.20,54.7622933,-1.4856370,3169.557,-15.88,41.23,24.92,1.166,1.700,0.15,111.07102,0.20044,3,19
2023-09-18 14:05:21.40,54.7622654,-1.4855077,3164.476,-15.28,41.94,25.27,1.151,1.681,0.15,110.01937,0.18948,3,19
2023-09-18 14:05:21.60,54.7622385,-1.4853761,3159.331,-14.64,42.63,25.58,1.138,1.663,0.15,108.95098,0.18817,3,19
2023-09-18 14:05:21.80,54.7622127,-1.4852423,3154.109,-14.17,43.31,25.98,1.126,1.645,0.16,108.11224,0.19239,3,19
2023-09-18 14:05:22.00,54.7621880,-1.4851065,3148.836,-13.44,44.03,25.95,1.113,1.628,0.16,106.97612,0.19026,3,19
2023-09-18 14:05:22.20,54.7621647,-1.4849683,3143.554,-12.71,44.75,26.07,1.102,1.612,0.17,105.85022,0.20392,3,19
2023-09-18 14:05:22.40,54.7621424,-1.4848281,3138.218,-12.30,45.32,26.66,1.091,1.596,0.16,105.18497,0.19927,3,19
2023-09-18 14:05:22.60,54.7621210,-1.4846863,3132.784,-11.79,45.81,26.88,1.081,1.581,0.17,104.43334,0.18696,3,19
2023-09-18 14:05:22.80,54.7621003,-1.4845430,3127.362,-11.28,46.36,27.02,1.070,1.566,0.16,103.67112,0.18040,3,19
2023-09-18 14:05:23.00,54.7620807,-1.4843978,3121.908,-10.77,47.05,27.00,1.060,1.552,0.16,102.89536,0.17394,3,19
2023-09-18 14:05:23.20,54.7620619,-1.4842505,3116.456,-10.31,47.62,27.06,1.050,1.538,0.16,102.21693,0.17634,3,19
2023-09-18 14:05:23.40,54.7620438,-1.4841016,3110.985,-9.90,48.13,27.31,1.041,1.525,0.16,101.62435,0.17518,3,19
2023-09-18 14:05:23.60,54.7620265,-1.4839512,3105.477,-9.43,48.58,27.51,1.031,1.512,0.16,100.98929,0.17417,3,19
2023-09-18 14:05:23.80,54.7620101,-1.4837994,3099.944,-8.95,49.03,27.41,1.023,1.500,0.16,100.34322,0.17331,3,19
2023-09-18 14:05:24.00,54.7619947,-1.4836461,3094.432,-8.35,49.60,27.45,1.014,1.488,0.16,99.55857,0.17152,3,19
2023-09-18 14:05:24.20,54.7619802,-1.4834911,3088.920,-7.83,50.09,27.37,1.005,1.475,0.15,98.88035,0.16970,3,19
2023-09-18 14:05:24.40,54.7619666,-1.4833346,3083.418,-7.35,50.58,27.49,0.997,1.464,0.15,98.26758,0.16843,3,19
2023-09-18 14:05:24.60,54.7619539,-1.4831769,3077.895,-6.87,50.94,27.29,0.989,1.453,0.15,97.68503,0.16956,3,19
2023-09-18 14:05:24.80,54.7619419,-1.4830179,3072.441,-6.53,51.38,27.18,0.985,1.449,0.27,97.24113,0.26006,3,19
2023-09-18 14:05:25.00,54.7619306,-1.4828576,3067.020,-6.13,51.80,27.07,0.984,1.447,0.28,96.74669,0.27628,3,19
2023-09-18 14:05:25.20,54.7619199,-1.4826961,3061.612,-5.83,52.19,26.95,0.983,1.446,0.28,96.37179,0.28777,3,19
2023-09-18 14:05:25.40,54.7619098,-1.4825334,3056.215,-5.50,52.55,26.93,0.982,1.445,0.28,95.97110,0.27881,3,19
2023-09-18 14:05:25.60,54.7619002,-1.4823697,3050.832,-5.34,52.80,26.91,0.981,1.442,0.25,95.77119,0.25783,3,19
2023-09-18 14:05:25.80,54.7618908,-1.4822051,3045.431,-5.19,53.15,26.87,0.979,1.438,0.24,95.57586,0.24963,3,19
2023-09-18 14:05:26.00,54.7618818,-1.4820395,3040.068,-4.92,53.45,26.90,0.977,1.433,0.24,95.25989,0.24854,3,19
2023-09-18 14:05:26.20,54.7618733,-1.4818731,3034.708,-4.64,53.69,26.71,0.975,1.430,0.24,94.93861,0.26411,3,19
